50 38 0 0
39 13 0 0
59 40 0 0
33 49 0 0
38 25 0 0
58 22 0 0
80 9 0 0
65 10 0 0
55 40 0 0
15 16 0 0
52 46 0 0
31 11 0 0
45 7 0 0
25 28 0 0
0 14 0 0
40 30 0 0
28 30 0 0
20 12 0 0
77 48 0 0
71 27 0 0
33 22 0 0
32 48 0 0
58 21 0 0
46 9 0 0
28 6 0 0
51 44 0 0
37 24 0 0
42 9 0 0
47 41 0 0
64 32 0 0
65 43 0 0
85 8 0 0
63 46 0 0
16 25 0 0
49 32 0 0
16 39 0 0
32 41 0 0
6 15 0 0
43 45 0 0
51 45 0 0
27 30 0 0
44 5 0 0
49 18 0 0
39 7 0 0
48 5 0 0
31 6 0 0
17 2 0 0
34 9 0 0
39 29 0 0
43 21 0 0
53 46 0 0
12 46 0 0
45 49 0 0
31 46 0 0
1 19 0 0
1 21 0 0
48 11 0 0
67 3 0 0
50 46 0 0
34 13 0 0
60 31 0 0
35 39 0 0
35 28 0 0
39 1 0 0
43 45 0 0
50 16 0 0
0 0 0 0
55 47 0 0
45 15 0 0
43 6 0 0
44 19 0 0
15 8 0 0
61 2 0 0
28 48 0 0
57 5 0 0
33 4 0 0
49 17 0 0
10 21 0 0
32 11 0 0
33 6 0 0
15 47 0 0
25 35 0 0
41 25 0 0
53 30 0 0
40 33 0 0
55 48 0 0
70 13 0 0
40 42 0 0
30 9 0 0
36 30 0 0
11 25 0 0
24 12 0 0
27 9 0 0
40 4 0 0
44 11 0 0
20 3 0 0
47 27 0 0
37 43 0 0
51 23 0 0
55 4 0 0
50 41 0 0
49 26 0 0
15 37 0 0
66 11 0 0
9 14 0 0
56 20 0 0
44 49 0 0
11 15 0 0
33 2 0 0
23 4 0 0
44 35 0 0
18 0 0 0
8 4 0 0
30 7 0 0
74 36 0 0
16 30 0 0
45 33 0 0
30 43 0 0
44 37 0 0
10 23 0 0
78 29 0 0
63 0 0 0
10 17 0 0
51 9 0 0
33 13 0 0
57 41 0 0
31 10 0 0
24 45 0 0
25 35 0 0
40 12 0 0
49 3 0 0
45 21 0 0
32 41 0 0
37 35 0 0
46 47 0 0
27 21 0 0
56 13 0 0
12 27 0 0
23 32 0 0
69 14 0 0
33 0 0 0
35 26 0 0
66 2 0 0
49 24 0 0
54 28 0 0
32 46 0 0
37 8 0 0
51 31 0 0
79 45 0 0
48 25 0 0
