70 38 0 0
59 13 0 0
79 40 0 0
53 49 0 0
58 25 0 0
78 22 0 0
100 9 0 0
85 10 0 0
75 40 0 0
35 16 0 0
72 46 0 0
51 11 0 0
65 7 0 0
45 28 0 0
20 14 0 0
60 30 0 0
48 30 0 0
40 12 0 0
97 48 0 0
91 27 0 0
53 22 0 0
52 48 0 0
78 21 0 0
66 9 0 0
48 6 0 0
71 44 0 0
57 24 0 0
62 9 0 0
67 41 0 0
84 32 0 0
85 43 0 0
105 8 0 0
83 46 0 0
36 25 0 0
69 32 0 0
36 39 0 0
52 41 0 0
26 15 0 0
63 45 0 0
71 45 0 0
47 30 0 0
64 5 0 0
69 18 0 0
59 7 0 0
68 5 0 0
51 6 0 0
37 2 0 0
54 9 0 0
59 29 0 0
63 21 0 0
73 46 0 0
32 46 0 0
65 49 0 0
51 46 0 0
21 19 0 0
21 21 0 0
68 11 0 0
87 3 0 0
70 46 0 0
54 13 0 0
80 31 0 0
55 39 0 0
55 28 0 0
59 1 0 0
63 45 0 0
70 16 0 0
15 0 0 0
75 47 0 0
65 15 0 0
63 6 0 0
64 19 0 0
35 8 0 0
81 2 0 0
48 48 0 0
77 5 0 0
53 4 0 0
69 17 0 0
30 21 0 0
52 11 0 0
53 6 0 0
35 47 0 0
45 35 0 0
61 25 0 0
73 30 0 0
60 33 0 0
75 48 0 0
90 13 0 0
60 42 0 0
50 9 0 0
56 30 0 0
31 25 0 0
44 12 0 0
47 9 0 0
60 4 0 0
64 11 0 0
40 3 0 0
67 27 0 0
57 43 0 0
71 23 0 0
75 4 0 0
70 41 0 0
69 26 0 0
35 37 0 0
86 11 0 0
29 14 0 0
76 20 0 0
64 49 0 0
31 15 0 0
53 2 0 0
43 4 0 0
64 35 0 0
38 0 0 0
28 4 0 0
50 7 0 0
94 36 0 0
36 30 0 0
65 33 0 0
50 43 0 0
64 37 0 0
30 23 0 0
98 29 0 0
83 0 0 0
30 17 0 0
71 9 0 0
53 13 0 0
77 41 0 0
51 10 0 0
44 45 0 0
45 35 0 0
60 12 0 0
69 3 0 0
65 21 0 0
52 41 0 0
57 35 0 0
66 47 0 0
47 21 0 0
76 13 0 0
32 27 0 0
43 32 0 0
89 14 0 0
53 0 0 0
55 26 0 0
86 2 0 0
69 24 0 0
74 28 0 0
52 46 0 0
57 8 0 0
71 31 0 0
99 45 0 0
68 25 0 0
