90 38 5 0
79 13 0 0
99 40 4 0
73 49 6 0
78 25 5 0
98 22 2 0
120 9 4 0
105 10 1 0
95 40 3 0
55 16 10 0
92 46 0 0
71 11 7 0
85 7 1 0
65 28 0 0
40 14 6 0
80 30 3 0
68 30 7 0
60 12 4 0
117 48 2 0
111 27 3 0
73 22 4 0
72 48 7 0
98 21 5 0
86 9 4 0
68 6 10 0
91 44 6 0
77 24 7 0
82 9 5 0
87 41 7 0
104 32 2 0
105 43 2 0
125 8 10 0
103 46 2 0
56 25 9 0
89 32 3 0
56 39 1 0
72 41 4 0
46 15 0 0
83 45 0 0
91 45 4 0
67 30 5 0
84 5 8 0
89 18 7 0
79 7 4 0
88 5 2 0
71 6 0 0
57 2 0 0
74 9 4 0
79 29 1 0
83 21 7 0
93 46 4 0
52 46 2 0
85 49 4 0
71 46 4 0
41 19 2 0
41 21 2 0
88 11 8 0
107 3 6 0
90 46 2 0
74 13 9 0
100 31 2 0
75 39 7 0
75 28 1 0
79 1 0 0
83 45 3 0
90 16 3 0
35 0 1 0
95 47 1 0
85 15 1 0
83 6 0 0
84 19 5 0
55 8 4 0
101 2 5 0
68 48 6 0
97 5 5 0
73 4 4 0
89 17 6 0
50 21 4 0
72 11 7 0
73 6 2 0
55 47 6 0
65 35 6 0
81 25 3 0
93 30 4 0
80 33 4 0
95 48 7 0
110 13 1 0
80 42 3 0
70 9 2 0
76 30 6 0
51 25 0 0
64 12 10 0
67 9 3 0
80 4 1 0
84 11 8 0
60 3 4 0
87 27 4 0
77 43 7 0
91 23 0 0
95 4 5 0
90 41 4 0
89 26 1 0
55 37 4 0
106 11 1 0
49 14 2 0
96 20 8 0
84 49 1 0
51 15 7 0
73 2 9 0
63 4 2 0
84 35 9 0
58 0 0 0
48 4 5 0
70 7 6 0
114 36 3 0
56 30 6 0
85 33 5 0
70 43 3 0
84 37 0 0
50 23 10 0
118 29 6 0
103 0 2 0
50 17 6 0
91 9 1 0
73 13 6 0
97 41 3 0
71 10 6 0
64 45 2 0
65 35 4 0
80 12 4 0
89 3 0 0
85 21 7 0
72 41 0 0
77 35 5 0
86 47 6 0
67 21 7 0
96 13 2 0
52 27 4 0
63 32 9 0
109 14 6 0
73 0 4 0
75 26 5 0
106 2 1 0
89 24 5 0
94 28 10 0
72 46 8 0
77 8 4 0
91 31 3 0
119 45 3 0
88 25 0 0
