Shortest job first,,
"PID","Burst","Priority","Arrival","Start","Finish","Wait","Response","Turnaround"
2401,50,23,5,38,38,87,0,0,50
2402,39,64,0,51,88,126,37,37,76
2403,59,58,4,91,127,185,36,36,95
2404,33,13,6,140,186,218,46,46,79
2405,38,15,5,165,219,256,54,54,92
2406,58,7,2,187,1062,1119,875,875,933
2407,80,29,4,196,5828,5907,5632,5632,5712
2408,65,32,1,206,4981,5045,4775,4775,4840
2409,55,28,3,246,257,311,11,11,66
2410,15,29,9,262,312,326,50,50,65
2411,52,44,0,308,517,568,209,209,261
2412,31,24,7,319,327,357,8,8,39
2413,45,33,1,326,384,428,58,58,103
2414,25,0,0,354,358,382,4,4,29
2415,1,16,6,368,383,383,15,15,16
2416,40,17,3,398,477,516,79,79,119
2417,28,25,7,428,429,456,1,1,29
2418,20,43,4,440,457,476,17,17,37
2419,77,12,2,488,5594,5670,5106,5106,5183
2420,71,0,3,515,5449,5519,4934,4934,5005
2421,33,12,4,537,569,601,32,32,65
2422,32,29,7,585,602,633,17,17,49
2423,58,24,5,606,885,942,279,279,337
2424,46,0,4,615,662,707,47,47,93
2425,28,45,9,621,634,661,13,13,41
2426,51,0,6,665,834,884,169,169,220
2427,37,6,7,689,708,744,19,19,56
2428,42,40,5,698,745,786,47,47,89
2429,47,10,7,739,787,833,48,48,95
2430,64,22,2,771,4917,4980,4146,4146,4210
2431,65,22,2,814,5046,5110,4232,4232,4297
2432,85,4,9,822,5908,5992,5086,5086,5171
2433,63,1,2,868,4791,4853,3923,3923,3986
2434,16,2,9,893,943,958,50,50,66
2435,49,20,3,925,959,1007,34,34,83
2436,16,14,1,964,1008,1023,44,44,60
2437,32,18,4,1005,1030,1061,25,25,57
2438,6,3,0,1020,1024,1029,4,4,10
2439,43,0,0,1065,1120,1162,55,55,98
2440,51,19,4,1110,3966,4016,2856,2856,2907
2441,27,6,5,1140,1163,1189,23,23,50
2442,44,26,8,1145,1405,1448,260,260,304
2443,49,3,7,1163,3048,3096,1885,1885,1934
2444,39,33,4,1170,1272,1310,102,102,141
2445,48,33,2,1175,1609,1656,434,434,482
2446,31,31,0,1181,1207,1237,26,26,57
2447,17,0,0,1183,1190,1206,7,7,24
2448,34,4,4,1192,1238,1271,46,46,80
2449,39,57,1,1221,1311,1349,90,90,129
2450,43,45,7,1242,1362,1404,120,120,163
2451,53,7,4,1288,4172,4224,2884,2884,2937
2452,12,42,2,1334,1350,1361,16,16,28
2453,45,34,4,1383,1482,1526,99,99,144
2454,31,24,4,1429,1450,1480,21,21,52
2455,1,37,2,1448,1449,1449,1,1,2
2456,1,21,2,1469,1481,1481,12,12,13
2457,48,13,8,1480,1527,1574,47,47,95
2458,67,0,6,1483,5243,5309,3760,3760,3827
2459,50,25,2,1529,3865,3914,2336,2336,2386
2460,34,36,9,1542,1575,1608,33,33,67
2461,60,24,2,1573,4670,4729,3097,3097,3157
2462,35,15,7,1612,1657,1691,45,45,80
2463,35,17,1,1640,1692,1726,52,52,87
2464,39,16,0,1641,1728,1766,87,87,126
2465,43,25,3,1686,1767,1809,81,81,124
2466,50,56,3,1702,3765,3814,2063,2063,2113
2467,1,0,1,1702,1727,1727,25,25,26
2468,55,12,1,1749,4389,4443,2640,2640,2695
2469,45,6,1,1764,2169,2213,405,405,450
2470,43,45,0,1770,1825,1867,55,55,98
2471,44,0,5,1789,2125,2168,336,336,380
2472,15,8,4,1797,1810,1824,13,13,28
2473,61,31,5,1799,4730,4790,2931,2931,2992
2474,28,19,6,1847,1868,1895,21,21,49
2475,57,45,5,1852,4556,4612,2704,2704,2761
2476,33,28,4,1856,1938,1970,82,82,115
2477,49,9,6,1873,3521,3569,1648,1648,1697
2478,10,46,4,1894,1896,1905,2,2,12
2479,32,21,7,1905,1906,1937,1,1,33
2480,33,15,2,1911,1986,2018,75,75,108
2481,15,21,6,1958,1971,1985,13,13,28
2482,25,18,6,1993,2019,2043,26,26,51
2483,41,0,3,2018,2044,2084,26,26,67
2484,53,24,4,2048,4119,4171,2071,2071,2124
2485,40,6,4,2081,2085,2124,4,4,44
2486,55,14,7,2129,4279,4333,2150,2150,2205
2487,70,0,1,2142,5379,5448,3237,3237,3307
2488,40,48,3,2184,2439,2478,255,255,295
2489,30,36,2,2193,2214,2243,21,21,51
2490,36,7,6,2223,2244,2279,21,21,57
2491,11,23,0,2248,2280,2290,32,32,43
2492,24,34,9,2260,2311,2334,51,51,75
2493,27,18,3,2269,2335,2361,66,66,93
2494,40,72,1,2273,2399,2438,126,126,166
2495,44,27,8,2284,2479,2522,195,195,239
2496,20,20,4,2287,2291,2310,4,4,24
2497,47,8,4,2314,2547,2593,233,233,280
2498,37,14,7,2357,2362,2398,5,5,42
2499,51,0,0,2380,4068,4118,1688,1688,1739
2500,55,27,5,2384,4334,4388,1950,1950,2005
2501,50,12,4,2425,3815,3864,1390,1390,1440
2502,49,1,1,2451,3716,3764,1265,1265,1314
2503,15,19,4,2488,2532,2546,44,44,59
2504,66,11,1,2499,5111,5176,2612,2612,2678
2505,9,33,2,2513,2523,2531,10,10,19
2506,56,3,8,2533,4500,4555,1967,1967,2023
2507,44,42,1,2582,2594,2637,12,12,56
2508,11,0,7,2597,2638,2648,41,41,52
2509,33,21,9,2599,2744,2776,145,145,178
2510,23,10,2,2603,2675,2697,72,72,95
2511,44,5,9,2638,2777,2820,139,139,183
2512,18,0,0,2638,2657,2674,19,19,37
2513,8,14,5,2642,2649,2656,7,7,15
2514,30,13,6,2649,2698,2727,49,49,79
2515,74,33,3,2685,5520,5593,2835,2835,2909
2516,16,37,6,2715,2728,2743,13,13,29
2517,45,27,5,2748,2915,2959,167,167,212
2518,30,16,3,2791,2821,2850,30,30,60
2519,44,37,0,2828,2861,2904,33,33,77
2520,10,44,9,2851,2851,2860,0,0,10
2521,78,0,6,2880,5671,5748,2791,2791,2869
2522,63,0,2,2880,4854,4916,1974,1974,2037
2523,10,11,6,2897,2905,2914,8,8,18
2524,51,8,1,2906,3915,3965,1009,1009,1060
2525,33,26,6,2919,2960,2992,41,41,74
2526,57,38,3,2960,4613,4669,1653,1653,1710
2527,31,22,6,2970,2993,3023,23,23,54
2528,24,4,2,3015,3024,3047,9,9,33
2529,25,28,4,3050,3097,3121,47,47,72
2530,40,16,4,3062,3122,3161,60,60,100
2531,49,32,0,3065,3667,3715,602,602,651
2532,45,49,7,3086,3258,3302,172,172,217
2533,32,25,0,3127,3162,3193,35,35,67
2534,37,2,5,3162,3194,3230,32,32,69
2535,46,27,6,3209,3406,3451,197,197,243
2536,27,54,7,3230,3231,3257,1,1,28
2537,56,17,2,3243,4444,4499,1201,1201,1257
2538,12,19,4,3270,3303,3314,33,33,45
2539,23,38,9,3302,3315,3337,13,13,36
2540,69,0,6,3316,5310,5378,1994,1994,2063
2541,33,33,4,3316,3338,3370,22,22,55
2542,35,9,5,3342,3371,3405,29,29,64
2543,66,57,1,3344,5177,5242,1833,1833,1899
2544,49,0,5,3368,3618,3666,250,250,299
2545,54,11,9,3396,4225,4278,829,829,883
2546,32,29,8,3442,3452,3483,10,10,42
2547,37,8,4,3450,3484,3520,34,34,71
2548,51,38,3,3481,4017,4067,536,536,587
2549,79,0,3,3526,5749,5827,2223,2223,2302
2550,48,66,0,3551,3570,3617,19,19,67
,,,,,,,,
,,,,,Min,0,0,2
,,,,,Mean,748.95,748.95,788.65
,,,,,Max,5632,5632,5712
,,,,,StdDev,1517.00,1517.00,1528.43
