Single-queue Priority,,
"PID","Burst","Priority","Arrival","Start","Finish","Wait","Response","Turnaround"
2601,50,13,5,38,38,87,0,0,50
2602,39,54,0,51,88,126,37,37,76
2603,59,48,4,91,127,185,36,36,95
2604,33,3,6,140,186,218,46,46,79
2605,38,5,5,165,219,256,54,54,92
2606,58,0,2,187,4550,4607,4363,4363,4421
2607,80,19,4,196,257,336,61,61,141
2608,65,22,1,206,4852,4916,4646,4646,4711
2609,55,18,3,246,384,438,138,138,193
2610,15,19,9,262,337,351,75,75,90
2611,52,34,0,308,5740,5791,5432,5432,5484
2612,31,14,7,319,352,382,33,33,64
2613,45,23,1,326,5439,5483,5113,5113,5158
2614,25,0,0,354,5660,5684,5306,5306,5331
2615,1,6,6,368,383,383,15,15,16
2616,40,7,3,398,487,526,89,89,129
2617,28,15,7,428,439,466,11,11,39
2618,20,33,4,440,467,486,27,27,47
2619,77,2,2,488,4720,4796,4232,4232,4309
2620,71,0,3,515,527,597,12,12,83
2621,33,2,4,537,994,1026,457,457,490
2622,32,19,7,585,598,629,13,13,45
2623,58,14,5,606,658,715,52,52,110
2624,46,0,4,615,1027,1072,412,412,458
2625,28,35,9,621,630,657,9,9,37
2626,51,0,6,665,800,850,135,135,186
2627,37,0,7,689,716,752,27,27,64
2628,42,30,5,698,952,993,254,254,296
2629,47,0,7,739,753,799,14,14,61
2630,64,12,2,771,4656,4719,3885,3885,3949
2631,65,12,2,814,4132,4196,3318,3318,3383
2632,85,0,9,822,851,935,29,29,114
2633,63,0,2,868,4248,4310,3380,3380,3443
2634,16,0,9,893,936,951,43,43,59
2635,49,10,3,925,1105,1153,180,180,229
2636,16,4,1,964,4836,4851,3872,3872,3888
2637,32,8,4,1005,1073,1104,68,68,100
2638,6,0,0,1020,5955,5960,4935,4935,4941
2639,43,0,0,1065,5527,5569,4462,4462,4505
2640,51,9,4,1110,1703,1753,593,593,644
2641,27,0,5,1140,1290,1316,150,150,177
2642,44,16,8,1145,1154,1197,9,9,53
2643,49,0,7,1163,1198,1246,35,35,84
2644,39,23,4,1170,1317,1355,147,147,186
2645,48,23,2,1175,4608,4655,3433,3433,3481
2646,31,21,0,1181,5792,5822,4611,4611,4642
2647,17,0,0,1183,5938,5954,4755,4755,4772
2648,34,0,4,1192,1356,1389,164,164,198
2649,39,47,1,1221,4797,4835,3576,3576,3615
2650,43,35,7,1242,1247,1289,5,5,48
2651,53,0,4,1288,1390,1442,102,102,155
2652,12,32,2,1334,4312,4323,2978,2978,2990
2653,45,24,4,1383,1443,1487,60,60,105
2654,31,14,4,1429,1672,1702,243,243,274
2655,1,27,2,1448,4197,4197,2749,2749,2750
2656,1,11,2,1469,4311,4311,2842,2842,2843
2657,48,3,8,1480,1488,1535,8,8,56
2658,67,0,6,1483,1536,1602,53,53,120
2659,50,15,2,1529,4198,4247,2669,2669,2719
2660,34,26,9,1542,1603,1636,61,61,95
2661,60,14,2,1573,4410,4469,2837,2837,2897
2662,35,5,7,1612,1637,1671,25,25,60
2663,35,7,1,1640,5105,5139,3465,3465,3500
2664,39,6,0,1641,5570,5608,3929,3929,3968
2665,43,15,3,1686,1754,1796,68,68,111
2666,50,46,3,1702,3931,3980,2229,2229,2279
2667,1,0,1,1702,5104,5104,3402,3402,3403
2668,55,2,1,1749,5339,5393,3590,3590,3645
2669,45,0,1,1764,5394,5438,3630,3630,3675
2670,43,35,0,1770,5484,5526,3714,3714,3757
2671,44,0,5,1789,1797,1840,8,8,52
2672,15,0,4,1797,3032,3046,1235,1235,1250
2673,61,21,5,1799,1841,1901,42,42,103
2674,28,9,6,1847,1902,1929,55,55,83
2675,57,35,5,1852,2051,2107,199,199,256
2676,33,18,4,1856,2108,2140,252,252,285
2677,49,0,6,1873,1962,2010,89,89,138
2678,10,36,4,1894,2196,2205,302,302,312
2679,32,11,7,1905,1930,1961,25,25,57
2680,33,5,2,1911,4060,4092,2149,2149,2182
2681,15,11,6,1958,2011,2025,53,53,68
2682,25,8,6,1993,2026,2050,33,33,58
2683,41,0,3,2018,3047,3087,1029,1029,1070
2684,53,14,4,2048,2206,2258,158,158,211
2685,40,0,4,2081,2455,2494,374,374,414
2686,55,4,7,2129,2141,2195,12,12,67
2687,70,0,1,2142,4917,4986,2775,2775,2845
2688,40,38,3,2184,3760,3799,1576,1576,1616
2689,30,26,2,2193,4093,4122,1900,1900,1930
2690,36,0,6,2223,2259,2294,36,36,72
2691,11,13,0,2248,5729,5739,3481,3481,3492
2692,24,24,9,2260,2295,2318,35,35,59
2693,27,8,3,2269,3904,3930,1635,1635,1662
2694,40,62,1,2273,5299,5338,3026,3026,3066
2695,44,17,8,2284,2319,2362,35,35,79
2696,20,10,4,2287,2495,2514,208,208,228
2697,47,0,4,2314,2515,2561,201,201,248
2698,37,4,7,2357,2363,2399,6,6,43
2699,51,0,0,2380,5609,5659,3229,3229,3280
2700,55,17,5,2384,2400,2454,16,16,71
2701,50,2,4,2425,2805,2854,380,380,430
2702,49,0,1,2451,5140,5188,2689,2689,2738
2703,15,9,4,2488,2865,2879,377,377,392
2704,66,1,1,2499,5189,5254,2690,2690,2756
2705,9,23,2,2513,4123,4131,1610,1610,1619
2706,56,0,8,2533,2562,2617,29,29,85
2707,44,32,1,2582,5255,5298,2673,2673,2717
2708,11,0,7,2597,2695,2705,98,98,109
2709,33,11,9,2599,2618,2650,19,19,52
2710,23,0,2,2603,4324,4346,1721,1721,1744
2711,44,0,9,2638,2651,2694,13,13,57
2712,18,0,0,2638,5920,5937,3282,3282,3300
2713,8,4,5,2642,2752,2759,110,110,118
2714,30,3,6,2649,2706,2735,57,57,87
2715,74,23,3,2685,3830,3903,1145,1145,1219
2716,16,27,6,2715,2736,2751,21,21,37
2717,45,17,5,2748,2760,2804,12,12,57
2718,30,6,3,2791,3800,3829,1009,1009,1039
2719,44,27,0,2828,5685,5728,2857,2857,2901
2720,10,34,9,2851,2855,2864,4,4,14
2721,78,0,6,2880,2880,2957,0,0,78
2722,63,0,2,2880,4347,4409,1467,1467,1530
2723,10,1,6,2897,2958,2967,61,61,71
2724,51,0,1,2906,5053,5103,2147,2147,2198
2725,33,16,6,2919,2968,3000,49,49,82
2726,57,28,3,2960,3703,3759,743,743,800
2727,31,12,6,2970,3001,3031,31,31,62
2728,24,0,2,3015,4470,4493,1455,1455,1479
2729,25,18,4,3050,3133,3157,83,83,108
2730,40,6,4,3062,3158,3197,96,96,136
2731,49,22,0,3065,5823,5871,2758,2758,2807
2732,45,39,7,3086,3088,3132,2,2,47
2733,32,15,0,3127,5961,5992,2834,2834,2866
2734,37,0,5,3162,3198,3234,36,36,73
2735,46,17,6,3209,3262,3307,53,53,99
2736,27,44,7,3230,3235,3261,5,5,32
2737,56,7,2,3243,4494,4549,1251,1251,1307
2738,12,9,4,3270,3603,3614,333,333,345
2739,23,28,9,3302,3308,3330,6,6,29
2740,69,0,6,3316,3331,3399,15,15,84
2741,33,23,4,3316,3570,3602,254,254,287
2742,35,0,5,3342,3486,3520,144,144,179
2743,66,47,1,3344,4987,5052,1643,1643,1709
2744,49,0,5,3368,3521,3569,153,153,202
2745,54,1,9,3396,3400,3453,4,4,58
2746,32,19,8,3442,3454,3485,12,12,44
2747,37,0,4,3450,3615,3651,165,165,202
2748,51,28,3,3481,3652,3702,171,171,222
2749,79,0,3,3526,3981,4059,455,455,534
2750,48,56,0,3551,5872,5919,2321,2321,2369
,,,,,,,,
,,,,,Min,0,0,14
,,,,,Mean,1167.47,1167.47,1207.17
,,,,,Max,5432,5432,5484
,,,,,StdDev,1952.34,1952.34,2001.29
