30 38 5 43
19 13 0 84
39 40 4 78
13 49 6 33
18 25 5 35
38 22 2 27
60 9 4 49
45 10 1 52
35 40 3 48
0 16 10 49
32 46 0 64
11 11 7 44
25 7 1 53
5 28 0 19
0 14 6 36
20 30 3 37
8 30 7 45
0 12 4 63
57 48 2 32
51 27 3 0
13 22 4 32
12 48 7 49
38 21 5 44
26 9 4 18
8 6 10 65
31 44 6 6
17 24 7 26
22 9 5 60
27 41 7 30
44 32 2 42
45 43 2 42
65 8 10 24
43 46 2 21
0 25 9 22
29 32 3 40
0 39 1 34
12 41 4 38
0 15 0 23
23 45 0 0
31 45 4 39
7 30 5 26
24 5 8 46
29 18 7 23
19 7 4 53
28 5 2 53
11 6 0 51
0 2 0 8
14 9 4 24
19 29 1 77
23 21 7 65
33 46 4 27
0 46 2 62
25 49 4 54
11 46 4 44
0 19 2 57
0 21 2 41
28 11 8 33
47 3 6 12
30 46 2 45
14 13 9 56
40 31 2 44
15 39 7 35
15 28 1 37
19 1 0 36
23 45 3 45
30 16 3 76
0 0 1 15
35 47 1 32
25 15 1 26
23 6 0 65
24 19 5 15
0 8 4 28
41 2 5 51
8 48 6 39
37 5 5 65
13 4 4 48
29 17 6 29
0 21 4 66
12 11 7 41
13 6 2 35
0 47 6 41
5 35 6 38
21 25 3 0
33 30 4 44
20 33 4 26
35 48 7 34
50 13 1 10
20 42 3 68
10 9 2 56
16 30 6 27
0 25 0 43
4 12 10 54
7 9 3 38
20 4 1 92
24 11 8 47
0 3 4 40
27 27 4 28
17 43 7 34
31 23 0 6
35 4 5 47
30 41 4 32
29 26 1 21
0 37 4 39
46 11 1 31
0 14 2 53
36 20 8 23
24 49 1 62
0 15 7 0
13 2 9 41
3 4 2 30
24 35 9 25
0 0 0 0
0 4 5 34
10 7 6 33
54 36 3 53
0 30 6 57
25 33 5 47
10 43 3 36
24 37 0 57
0 23 10 64
58 29 6 0
43 0 2 0
0 17 6 31
31 9 1 28
13 13 6 46
37 41 3 58
11 10 6 42
4 45 2 24
5 35 4 48
20 12 4 36
29 3 0 52
25 21 7 69
12 41 0 45
17 35 5 22
26 47 6 47
7 21 7 74
36 13 2 37
0 27 4 39
3 32 9 58
49 14 6 7
13 0 4 53
15 26 5 29
46 2 1 77
29 24 5 15
34 28 10 31
12 46 8 49
17 8 4 28
31 31 3 58
59 45 3 20
28 25 0 86
