Shortest job first,,
"PID","Burst","Priority","Arrival","Start","Finish","Wait","Response","Turnaround"
1951,30,23,5,38,38,67,0,0,30
1952,19,64,0,51,68,86,17,17,36
1953,39,58,4,91,91,129,0,0,39
1954,13,13,6,140,140,152,0,0,13
1955,18,15,5,165,165,182,0,0,18
1956,38,7,2,187,187,224,0,0,38
1957,60,29,4,196,306,365,110,110,170
1958,45,32,1,206,225,269,19,19,64
1959,35,28,3,246,271,305,25,25,60
1960,1,29,9,262,270,270,8,8,9
1961,32,44,0,308,436,467,128,128,160
1962,11,24,7,319,372,382,53,53,64
1963,25,33,1,326,383,407,57,57,82
1964,5,0,0,354,366,370,12,12,17
1965,1,16,6,368,371,371,3,3,4
1966,20,17,3,398,408,427,10,10,30
1967,8,25,7,428,428,435,0,0,8
1968,1,43,4,440,468,468,28,28,29
1969,57,12,2,488,488,544,0,0,57
1970,51,0,3,515,558,608,43,43,94
1971,13,12,4,537,545,557,8,8,21
1972,12,29,7,585,609,620,24,24,36
1973,38,24,5,606,655,692,49,49,87
1974,26,0,4,615,629,654,14,14,40
1975,8,45,9,621,621,628,0,0,8
1976,31,0,6,665,732,762,67,67,98
1977,17,6,7,689,693,709,4,4,21
1978,22,40,5,698,710,731,12,12,34
1979,27,10,7,739,763,789,24,24,51
1980,44,22,2,771,790,833,19,19,63
1981,45,22,2,814,834,878,20,20,65
1982,65,4,9,822,923,987,101,101,166
1983,43,1,2,868,879,921,11,11,54
1984,1,2,9,893,922,922,29,29,30
1985,29,20,3,925,989,1017,64,64,93
1986,1,14,1,964,988,988,24,24,25
1987,12,18,4,1005,1018,1029,13,13,25
1988,1,3,0,1020,1030,1030,10,10,11
1989,23,0,0,1065,1065,1087,0,0,23
1990,31,19,4,1110,1110,1140,0,0,31
1991,7,6,5,1140,1141,1147,1,1,8
1992,24,26,8,1145,1148,1171,3,3,27
1993,29,3,7,1163,1287,1315,124,124,153
1994,19,33,4,1170,1172,1190,2,2,21
1995,28,33,2,1175,1217,1244,42,42,70
1996,11,31,0,1181,1192,1202,11,11,22
1997,1,0,0,1183,1191,1191,8,8,9
1998,14,4,4,1192,1203,1216,11,11,25
1999,19,57,1,1221,1245,1263,24,24,43
2000,23,45,7,1242,1264,1286,22,22,45
2001,33,7,4,1288,1316,1348,28,28,61
2002,1,42,2,1334,1349,1349,15,15,16
2003,25,34,4,1383,1383,1407,0,0,25
2004,11,24,4,1429,1429,1439,0,0,11
2005,1,37,2,1448,1448,1448,0,0,1
2006,1,21,2,1469,1469,1469,0,0,1
2007,28,13,8,1480,1480,1507,0,0,28
2008,47,0,6,1483,1508,1554,25,25,72
2009,30,25,2,1529,1569,1598,40,40,70
2010,14,36,9,1542,1555,1568,13,13,27
2011,40,24,2,1573,1599,1638,26,26,66
2012,15,15,7,1612,1639,1653,27,27,42
2013,15,17,1,1640,1654,1668,14,14,29
2014,19,16,0,1641,1669,1687,28,28,47
2015,23,25,3,1686,1688,1710,2,2,25
2016,30,56,3,1702,1712,1741,10,10,40
2017,1,0,1,1702,1711,1711,9,9,10
2018,35,12,1,1749,1749,1783,0,0,35
2019,25,6,1,1764,1832,1856,68,68,93
2020,23,45,0,1770,1784,1806,14,14,37
2021,24,0,5,1789,1808,1831,19,19,43
2022,1,8,4,1797,1807,1807,10,10,11
2023,41,31,5,1799,1971,2011,172,172,213
