30 38 5 23
19 13 0 64
39 40 4 58
13 49 6 13
18 25 5 15
38 22 2 7
60 9 4 29
45 10 1 32
35 40 3 28
0 16 10 29
32 46 0 44
11 11 7 24
25 7 1 33
5 28 0 0
0 14 6 16
20 30 3 17
8 30 7 25
0 12 4 43
57 48 2 12
51 27 3 0
13 22 4 12
12 48 7 29
38 21 5 24
26 9 4 0
8 6 10 45
31 44 6 0
17 24 7 6
22 9 5 40
27 41 7 10
44 32 2 22
45 43 2 22
65 8 10 4
43 46 2 1
0 25 9 2
29 32 3 20
0 39 1 14
12 41 4 18
0 15 0 3
23 45 0 0
31 45 4 19
7 30 5 6
24 5 8 26
29 18 7 3
19 7 4 33
28 5 2 33
11 6 0 31
0 2 0 0
14 9 4 4
19 29 1 57
23 21 7 45
33 46 4 7
0 46 2 42
25 49 4 34
11 46 4 24
0 19 2 37
0 21 2 21
28 11 8 13
47 3 6 0
30 46 2 25
14 13 9 36
40 31 2 24
15 39 7 15
15 28 1 17
19 1 0 16
23 45 3 25
30 16 3 56
0 0 1 0
35 47 1 12
25 15 1 6
23 6 0 45
24 19 5 0
0 8 4 8
41 2 5 31
8 48 6 19
37 5 5 45
13 4 4 28
29 17 6 9
0 21 4 46
12 11 7 21
13 6 2 15
0 47 6 21
5 35 6 18
21 25 3 0
33 30 4 24
20 33 4 6
35 48 7 14
50 13 1 0
20 42 3 48
10 9 2 36
16 30 6 7
0 25 0 23
4 12 10 34
7 9 3 18
20 4 1 72
24 11 8 27
0 3 4 20
27 27 4 8
17 43 7 14
31 23 0 0
35 4 5 27
30 41 4 12
29 26 1 1
0 37 4 19
46 11 1 11
0 14 2 33
36 20 8 3
24 49 1 42
0 15 7 0
13 2 9 21
3 4 2 10
24 35 9 5
0 0 0 0
0 4 5 14
10 7 6 13
54 36 3 33
0 30 6 37
25 33 5 27
10 43 3 16
24 37 0 37
0 23 10 44
58 29 6 0
43 0 2 0
0 17 6 11
31 9 1 8
13 13 6 26
37 41 3 38
11 10 6 22
4 45 2 4
5 35 4 28
20 12 4 16
29 3 0 32
25 21 7 49
12 41 0 25
17 35 5 2
26 47 6 27
7 21 7 54
36 13 2 17
0 27 4 19
3 32 9 38
49 14 6 0
13 0 4 33
15 26 5 9
46 2 1 57
29 24 5 0
34 28 10 11
12 46 8 29
17 8 4 8
31 31 3 38
59 45 3 0
28 25 0 66
