90 38 5 23
79 13 0 64
99 40 4 58
73 49 6 13
78 25 5 15
98 22 2 7
120 9 4 29
105 10 1 32
95 40 3 28
55 16 10 29
92 46 0 44
71 11 7 24
85 7 1 33
65 28 0 0
40 14 6 16
80 30 3 17
68 30 7 25
60 12 4 43
117 48 2 12
111 27 3 0
73 22 4 12
72 48 7 29
98 21 5 24
86 9 4 0
68 6 10 45
91 44 6 0
77 24 7 6
82 9 5 40
87 41 7 10
104 32 2 22
105 43 2 22
125 8 10 4
103 46 2 1
56 25 9 2
89 32 3 20
56 39 1 14
72 41 4 18
46 15 0 3
83 45 0 0
91 45 4 19
67 30 5 6
84 5 8 26
89 18 7 3
79 7 4 33
88 5 2 33
71 6 0 31
57 2 0 0
74 9 4 4
79 29 1 57
83 21 7 45
93 46 4 7
52 46 2 42
85 49 4 34
71 46 4 24
41 19 2 37
41 21 2 21
88 11 8 13
107 3 6 0
90 46 2 25
74 13 9 36
100 31 2 24
75 39 7 15
75 28 1 17
79 1 0 16
83 45 3 25
90 16 3 56
35 0 1 0
95 47 1 12
85 15 1 6
83 6 0 45
84 19 5 0
55 8 4 8
101 2 5 31
68 48 6 19
97 5 5 45
73 4 4 28
89 17 6 9
50 21 4 46
72 11 7 21
73 6 2 15
55 47 6 21
65 35 6 18
81 25 3 0
93 30 4 24
80 33 4 6
95 48 7 14
110 13 1 0
80 42 3 48
70 9 2 36
76 30 6 7
51 25 0 23
64 12 10 34
67 9 3 18
80 4 1 72
84 11 8 27
60 3 4 20
87 27 4 8
77 43 7 14
91 23 0 0
95 4 5 27
90 41 4 12
89 26 1 1
55 37 4 19
106 11 1 11
49 14 2 33
96 20 8 3
84 49 1 42
51 15 7 0
73 2 9 21
63 4 2 10
84 35 9 5
58 0 0 0
48 4 5 14
70 7 6 13
114 36 3 33
56 30 6 37
85 33 5 27
70 43 3 16
84 37 0 37
50 23 10 44
118 29 6 0
103 0 2 0
50 17 6 11
91 9 1 8
73 13 6 26
97 41 3 38
71 10 6 22
64 45 2 4
65 35 4 28
80 12 4 16
89 3 0 32
85 21 7 49
72 41 0 25
77 35 5 2
86 47 6 27
67 21 7 54
96 13 2 17
52 27 4 19
63 32 9 38
109 14 6 0
73 0 4 33
75 26 5 9
106 2 1 57
89 24 5 0
94 28 10 11
72 46 8 29
77 8 4 8
91 31 3 38
119 45 3 0
88 25 0 66
