30 38 5 0
19 13 0 0
39 40 4 0
13 49 6 0
18 25 5 0
38 22 2 0
60 9 4 0
45 10 1 0
35 40 3 0
0 16 10 0
32 46 0 0
11 11 7 0
25 7 1 0
5 28 0 0
0 14 6 0
20 30 3 0
8 30 7 0
0 12 4 0
57 48 2 0
51 27 3 0
13 22 4 0
12 48 7 0
38 21 5 0
26 9 4 0
8 6 10 0
31 44 6 0
17 24 7 0
22 9 5 0
27 41 7 0
44 32 2 0
45 43 2 0
65 8 10 0
43 46 2 0
0 25 9 0
29 32 3 0
0 39 1 0
12 41 4 0
0 15 0 0
23 45 0 0
31 45 4 0
7 30 5 0
24 5 8 0
29 18 7 0
19 7 4 0
28 5 2 0
11 6 0 0
0 2 0 0
14 9 4 0
19 29 1 0
23 21 7 0
33 46 4 0
0 46 2 0
25 49 4 0
11 46 4 0
0 19 2 0
0 21 2 0
28 11 8 0
47 3 6 0
30 46 2 0
14 13 9 0
40 31 2 0
15 39 7 0
15 28 1 0
19 1 0 0
23 45 3 0
30 16 3 0
0 0 1 0
35 47 1 0
25 15 1 0
23 6 0 0
24 19 5 0
0 8 4 0
41 2 5 0
8 48 6 0
37 5 5 0
13 4 4 0
29 17 6 0
0 21 4 0
12 11 7 0
13 6 2 0
0 47 6 0
5 35 6 0
21 25 3 0
33 30 4 0
20 33 4 0
35 48 7 0
50 13 1 0
20 42 3 0
10 9 2 0
16 30 6 0
0 25 0 0
4 12 10 0
7 9 3 0
20 4 1 0
24 11 8 0
0 3 4 0
27 27 4 0
17 43 7 0
31 23 0 0
35 4 5 0
30 41 4 0
29 26 1 0
0 37 4 0
46 11 1 0
0 14 2 0
36 20 8 0
24 49 1 0
0 15 7 0
13 2 9 0
3 4 2 0
24 35 9 0
0 0 0 0
0 4 5 0
10 7 6 0
54 36 3 0
0 30 6 0
25 33 5 0
10 43 3 0
24 37 0 0
0 23 10 0
58 29 6 0
43 0 2 0
0 17 6 0
31 9 1 0
13 13 6 0
37 41 3 0
11 10 6 0
4 45 2 0
5 35 4 0
20 12 4 0
29 3 0 0
25 21 7 0
12 41 0 0
17 35 5 0
26 47 6 0
7 21 7 0
36 13 2 0
0 27 4 0
3 32 9 0
49 14 6 0
13 0 4 0
15 26 5 0
46 2 1 0
29 24 5 0
34 28 10 0
12 46 8 0
17 8 4 0
31 31 3 0
59 45 3 0
28 25 0 0
