90 38 5 43
79 13 0 84
99 40 4 78
73 49 6 33
78 25 5 35
98 22 2 27
120 9 4 49
105 10 1 52
95 40 3 48
55 16 10 49
92 46 0 64
71 11 7 44
85 7 1 53
65 28 0 19
40 14 6 36
80 30 3 37
68 30 7 45
60 12 4 63
117 48 2 32
111 27 3 0
73 22 4 32
72 48 7 49
98 21 5 44
86 9 4 18
68 6 10 65
91 44 6 6
77 24 7 26
82 9 5 60
87 41 7 30
104 32 2 42
105 43 2 42
125 8 10 24
103 46 2 21
56 25 9 22
89 32 3 40
56 39 1 34
72 41 4 38
46 15 0 23
83 45 0 0
91 45 4 39
67 30 5 26
84 5 8 46
89 18 7 23
79 7 4 53
88 5 2 53
71 6 0 51
57 2 0 8
74 9 4 24
79 29 1 77
83 21 7 65
93 46 4 27
52 46 2 62
85 49 4 54
71 46 4 44
41 19 2 57
41 21 2 41
88 11 8 33
107 3 6 12
90 46 2 45
74 13 9 56
100 31 2 44
75 39 7 35
75 28 1 37
79 1 0 36
83 45 3 45
90 16 3 76
35 0 1 15
95 47 1 32
85 15 1 26
83 6 0 65
84 19 5 15
55 8 4 28
101 2 5 51
68 48 6 39
97 5 5 65
73 4 4 48
89 17 6 29
50 21 4 66
72 11 7 41
73 6 2 35
55 47 6 41
65 35 6 38
81 25 3 0
93 30 4 44
80 33 4 26
95 48 7 34
110 13 1 10
80 42 3 68
70 9 2 56
76 30 6 27
51 25 0 43
64 12 10 54
67 9 3 38
80 4 1 92
84 11 8 47
60 3 4 40
87 27 4 28
77 43 7 34
91 23 0 6
95 4 5 47
90 41 4 32
89 26 1 21
55 37 4 39
106 11 1 31
49 14 2 53
96 20 8 23
84 49 1 62
51 15 7 0
73 2 9 41
63 4 2 30
84 35 9 25
58 0 0 0
48 4 5 34
70 7 6 33
114 36 3 53
56 30 6 57
85 33 5 47
70 43 3 36
84 37 0 57
50 23 10 64
118 29 6 0
103 0 2 0
50 17 6 31
91 9 1 28
73 13 6 46
97 41 3 58
71 10 6 42
64 45 2 24
65 35 4 48
80 12 4 36
89 3 0 52
85 21 7 69
72 41 0 45
77 35 5 22
86 47 6 47
67 21 7 74
96 13 2 37
52 27 4 39
63 32 9 58
109 14 6 7
73 0 4 53
75 26 5 29
106 2 1 77
89 24 5 15
94 28 10 31
72 46 8 49
77 8 4 28
91 31 3 58
119 45 3 20
88 25 0 86
