Shortest job first,,
"PID","Burst","Priority","Arrival","Start","Finish","Wait","Response","Turnaround"
1101,90,13,5,38,38,127,0,0,90
1102,79,54,0,51,128,206,77,77,156
1103,99,48,4,91,9804,9902,9713,9713,9812
1104,73,3,6,140,207,279,67,67,140
1105,78,5,5,165,4462,4539,4297,4297,4375
1106,98,0,2,187,9608,9705,9421,9421,9519
1107,100,19,4,196,11203,11302,11007,11007,11107
1108,100,22,1,206,11003,11102,10797,10797,10897
1109,95,18,3,246,9127,9221,8881,8881,8976
1110,55,19,9,262,280,334,18,18,73
1111,92,34,0,308,8470,8561,8162,8162,8254
1112,71,14,7,319,335,405,16,16,87
1113,85,23,1,326,6176,6260,5850,5850,5935
1114,65,0,0,354,506,570,152,152,217
1115,40,6,6,368,406,445,38,38,78
1116,80,7,3,398,4777,4856,4379,4379,4459
1117,68,15,7,428,571,638,143,143,211
1118,60,33,4,440,446,505,6,6,66
1119,100,2,2,488,10103,10202,9615,9615,9715
1120,100,0,3,515,11703,11802,11188,11188,11288
1121,73,2,4,537,779,851,242,242,315
1122,72,19,7,585,707,778,122,122,194
1123,98,14,5,606,9706,9803,9100,9100,9198
1124,86,0,4,615,6687,6772,6072,6072,6158
1125,68,35,9,621,639,706,18,18,86
1126,91,0,6,665,8015,8105,7350,7350,7441
1127,77,0,7,689,852,928,163,163,240
1128,82,30,5,698,5258,5339,4560,4560,4642
1129,87,0,7,739,6773,6859,6034,6034,6121
1130,100,12,2,771,10903,11002,10132,10132,10232
1131,100,12,2,814,11303,11402,10489,10489,10589
1132,100,0,9,822,10003,10102,9181,9181,9281
1133,100,0,2,868,11403,11502,10535,10535,10635
1134,56,0,9,893,929,984,36,36,92
1135,89,10,3,925,7300,7388,6375,6375,6464
1136,56,4,1,964,985,1040,21,21,77
1137,72,8,4,1005,1087,1158,82,82,154
1138,46,0,0,1020,1041,1086,21,21,67
1139,83,0,0,1065,5423,5505,4358,4358,4441
1140,91,9,4,1110,8288,8378,7178,7178,7269
1141,67,0,5,1140,1159,1225,19,19,86
1142,84,16,8,1145,6008,6091,4863,4863,4947
1143,89,0,7,1163,7478,7566,6315,6315,6404
1144,79,23,4,1170,4619,4697,3449,3449,3528
1145,88,23,2,1175,7123,7210,5948,5948,6036
1146,71,21,0,1181,1283,1353,102,102,173
1147,57,0,0,1183,1226,1282,43,43,100
1148,74,0,4,1192,1406,1479,214,214,288
1149,79,47,1,1221,4698,4776,3477,3477,3556
1150,83,35,7,1242,5589,5671,4347,4347,4430
1151,93,0,4,1288,8655,8747,7367,7367,7460
1152,52,32,2,1334,1354,1405,20,20,72
1153,85,24,4,1383,6261,6345,4878,4878,4963
1154,71,14,4,1429,1562,1632,133,133,204
1155,41,27,2,1448,1480,1520,32,32,73
1156,41,11,2,1469,1521,1561,52,52,93
1157,88,3,8,1480,6947,7034,5467,5467,5555
1158,100,0,6,1483,10603,10702,9120,9120,9220
1159,90,15,2,1529,7835,7924,6306,6306,6396
1160,74,26,9,1542,1633,1706,91,91,165
1161,100,14,2,1573,10203,10302,8630,8630,8730
1162,75,5,7,1612,1742,1816,130,130,205
1163,75,7,1,1640,4005,4079,2365,2365,2440
1164,79,6,0,1641,4540,4618,2899,2899,2978
1165,83,15,3,1686,5340,5422,3654,3654,3737
1166,90,46,3,1702,7745,7834,6043,6043,6133
1167,35,0,1,1702,1707,1741,5,5,40
1168,95,2,1,1749,8937,9031,7188,7188,7283
1169,85,0,1,1764,6516,6600,4752,4752,4837
1170,83,35,0,1770,5506,5588,3736,3736,3819
1171,84,0,5,1789,5840,5923,4051,4051,4135
1172,55,0,4,1797,1817,1871,20,20,75
1173,100,21,5,1799,10403,10502,8604,8604,8704
1174,68,9,6,1847,1872,1939,25,25,93
1175,97,35,5,1852,9414,9510,7562,7562,7659
1176,73,18,4,1856,2182,2254,326,326,399
1177,89,0,6,1873,7389,7477,5516,5516,5605
1178,50,36,4,1894,1940,1989,46,46,96
1179,72,11,7,1905,2110,2181,205,205,277
1180,73,5,2,1911,3932,4004,2021,2021,2094
1181,55,11,6,1958,1990,2044,32,32,87
1182,65,8,6,1993,2045,2109,52,52,117
1183,81,0,3,2018,5177,5257,3159,3159,3240
1184,93,14,4,2048,8562,8654,6514,6514,6607
1185,80,0,4,2081,4937,5016,2856,2856,2936
1186,95,4,7,2129,9032,9126,6903,6903,6998
1187,100,0,1,2142,11603,11702,9461,9461,9561
1188,80,38,3,2184,5017,5096,2833,2833,2913
1189,70,26,2,2193,2977,3046,784,784,854
1190,76,0,6,2223,4155,4230,1932,1932,2008
1191,51,13,0,2248,2255,2305,7,7,58
1192,64,24,9,2260,2366,2429,106,106,170
1193,67,8,3,2269,2430,2496,161,161,228
1194,80,62,1,2273,5097,5176,2824,2824,2904
1195,84,17,8,2284,6092,6175,3808,3808,3892
1196,60,10,4,2287,2306,2365,19,19,79
1197,87,0,4,2314,6860,6946,4546,4546,4633
1198,77,4,7,2357,4385,4461,2028,2028,2105
1199,91,0,0,2380,8379,8469,5999,5999,6090
1200,95,17,5,2384,8842,8936,6458,6458,6553
1201,90,2,4,2425,7925,8014,5500,5500,5590
1202,89,0,1,2451,7656,7744,5205,5205,5294
1203,55,9,4,2488,2497,2551,9,9,64
1204,100,1,1,2499,10803,10902,8304,8304,8404
1205,49,23,2,2513,2552,2600,39,39,88
1206,96,0,8,2533,9222,9317,6689,6689,6785
1207,84,32,1,2582,5672,5755,3090,3090,3174
1208,51,0,7,2597,2601,2651,4,4,55
1209,73,11,9,2599,3713,3785,1114,1114,1187
1210,63,0,2,2603,2814,2876,211,211,274
1211,84,0,9,2638,5756,5839,3118,3118,3202
1212,58,0,0,2638,2700,2757,62,62,120
1213,48,4,5,2642,2652,2699,10,10,58
1214,70,3,6,2649,3176,3245,527,527,597
1215,100,23,3,2685,9903,10002,7218,7218,7318
1216,56,27,6,2715,2758,2813,43,43,99
1217,85,17,5,2748,6346,6430,3598,3598,3683
1218,70,6,3,2791,3428,3497,637,637,707
1219,84,27,0,2828,5924,6007,3096,3096,3180
1220,50,34,9,2851,2877,2926,26,26,76
1221,100,0,6,2880,11503,11602,8623,8623,8723
1222,100,0,2,2880,10503,10602,7623,7623,7723
1223,50,1,6,2897,2927,2976,30,30,80
1224,91,0,1,2906,8197,8287,5291,5291,5382
1225,73,16,6,2919,3786,3858,867,867,940
1226,97,28,3,2960,9511,9607,6551,6551,6648
1227,71,12,6,2970,3498,3568,528,528,599
1228,64,0,2,3015,3047,3110,32,32,96
1229,65,18,4,3050,3111,3175,61,61,126
1230,80,6,4,3062,4857,4936,1795,1795,1875
1231,89,22,0,3065,7211,7299,4146,4146,4235
1232,85,39,7,3086,6431,6515,3345,3345,3430
1233,72,15,0,3127,3569,3640,442,442,514
1234,77,0,5,3162,4231,4307,1069,1069,1146
1235,86,17,6,3209,6601,6686,3392,3392,3478
1236,67,44,7,3230,3246,3312,16,16,83
1237,96,7,2,3243,9318,9413,6075,6075,6171
1238,52,9,4,3270,3313,3364,43,43,95
1239,63,28,9,3302,3365,3427,63,63,126
1240,100,0,6,3316,10703,10802,7387,7387,7487
1241,73,23,4,3316,3859,3931,543,543,616
1242,75,0,5,3342,4080,4154,738,738,813
1243,100,47,1,3344,10303,10402,6959,6959,7059
1244,89,0,5,3368,7567,7655,4199,4199,4288
1245,94,1,9,3396,8748,8841,5352,5352,5446
1246,72,19,8,3442,3641,3712,199,199,271
1247,77,0,4,3450,4308,4384,858,858,935
1248,91,28,3,3481,8106,8196,4625,4625,4716
1249,100,0,3,3526,11103,11202,7577,7577,7677
1250,88,56,0,3551,7035,7122,3484,3484,3572
,,,,,,,,
,,,,,Min,0,0,40
,,,,,Mean,3445.41,3445.41,3523.85
,,,,,Max,11188,11188,11288
,,,,,StdDev,?,?,?
