Shortest job first,,
"PID","Burst","Priority","Arrival","Start","Finish","Wait","Response","Turnaround"
2551,50,43,5,38,38,87,0,0,50
2552,39,84,0,51,88,126,37,37,76
2553,59,78,4,91,127,185,36,36,95
2554,33,33,6,140,186,218,46,46,79
2555,38,35,5,165,219,256,54,54,92
2556,58,27,2,187,1062,1119,875,875,933
2557,80,49,4,196,5828,5907,5632,5632,5712
2558,65,52,1,206,4981,5045,4775,4775,4840
2559,55,48,3,246,257,311,11,11,66
2560,15,49,9,262,312,326,50,50,65
2561,52,64,0,308,517,568,209,209,261
2562,31,44,7,319,327,357,8,8,39
2563,45,53,1,326,384,428,58,58,103
2564,25,19,0,354,358,382,4,4,29
2565,1,36,6,368,383,383,15,15,16
2566,40,37,3,398,477,516,79,79,119
2567,28,45,7,428,429,456,1,1,29
2568,20,63,4,440,457,476,17,17,37
2569,77,32,2,488,5594,5670,5106,5106,5183
2570,71,0,3,515,5449,5519,4934,4934,5005
2571,33,32,4,537,569,601,32,32,65
2572,32,49,7,585,602,633,17,17,49
2573,58,44,5,606,885,942,279,279,337
2574,46,18,4,615,662,707,47,47,93
2575,28,65,9,621,634,661,13,13,41
2576,51,6,6,665,834,884,169,169,220
2577,37,26,7,689,708,744,19,19,56
2578,42,60,5,698,745,786,47,47,89
2579,47,30,7,739,787,833,48,48,95
2580,64,42,2,771,4917,4980,4146,4146,4210
2581,65,42,2,814,5046,5110,4232,4232,4297
2582,85,24,9,822,5908,5992,5086,5086,5171
2583,63,21,2,868,4791,4853,3923,3923,3986
2584,16,22,9,893,943,958,50,50,66
2585,49,40,3,925,959,1007,34,34,83
2586,16,34,1,964,1008,1023,44,44,60
2587,32,38,4,1005,1030,1061,25,25,57
2588,6,23,0,1020,1024,1029,4,4,10
2589,43,0,0,1065,1120,1162,55,55,98
2590,51,39,4,1110,3966,4016,2856,2856,2907
2591,27,26,5,1140,1163,1189,23,23,50
2592,44,46,8,1145,1405,1448,260,260,304
2593,49,23,7,1163,3048,3096,1885,1885,1934
2594,39,53,4,1170,1272,1310,102,102,141
2595,48,53,2,1175,1609,1656,434,434,482
2596,31,51,0,1181,1207,1237,26,26,57
2597,17,8,0,1183,1190,1206,7,7,24
2598,34,24,4,1192,1238,1271,46,46,80
2599,39,77,1,1221,1311,1349,90,90,129
2600,43,65,7,1242,1362,1404,120,120,163
2601,53,27,4,1288,4172,4224,2884,2884,2937
2602,12,62,2,1334,1350,1361,16,16,28
2603,45,54,4,1383,1482,1526,99,99,144
2604,31,44,4,1429,1450,1480,21,21,52
2605,1,57,2,1448,1449,1449,1,1,2
2606,1,41,2,1469,1481,1481,12,12,13
