90 38 5 13
79 13 0 54
99 40 4 48
73 49 6 3
78 25 5 5
98 22 2 0
120 9 4 19
105 10 1 22
95 40 3 18
55 16 10 19
92 46 0 34
71 11 7 14
85 7 1 23
65 28 0 0
40 14 6 6
80 30 3 7
68 30 7 15
60 12 4 33
117 48 2 2
111 27 3 0
73 22 4 2
72 48 7 19
98 21 5 14
86 9 4 0
68 6 10 35
91 44 6 0
77 24 7 0
82 9 5 30
87 41 7 0
104 32 2 12
105 43 2 12
125 8 10 0
103 46 2 0
56 25 9 0
89 32 3 10
56 39 1 4
72 41 4 8
46 15 0 0
83 45 0 0
91 45 4 9
67 30 5 0
84 5 8 16
89 18 7 0
79 7 4 23
88 5 2 23
71 6 0 21
57 2 0 0
74 9 4 0
79 29 1 47
83 21 7 35
93 46 4 0
52 46 2 32
85 49 4 24
71 46 4 14
41 19 2 27
41 21 2 11
88 11 8 3
107 3 6 0
90 46 2 15
74 13 9 26
100 31 2 14
75 39 7 5
75 28 1 7
79 1 0 6
83 45 3 15
90 16 3 46
35 0 1 0
95 47 1 2
85 15 1 0
83 6 0 35
84 19 5 0
55 8 4 0
101 2 5 21
68 48 6 9
97 5 5 35
73 4 4 18
89 17 6 0
50 21 4 36
72 11 7 11
73 6 2 5
55 47 6 11
65 35 6 8
81 25 3 0
93 30 4 14
80 33 4 0
95 48 7 4
110 13 1 0
80 42 3 38
70 9 2 26
76 30 6 0
51 25 0 13
64 12 10 24
67 9 3 8
80 4 1 62
84 11 8 17
60 3 4 10
87 27 4 0
77 43 7 4
91 23 0 0
95 4 5 17
90 41 4 2
89 26 1 0
55 37 4 9
106 11 1 1
49 14 2 23
96 20 8 0
84 49 1 32
51 15 7 0
73 2 9 11
63 4 2 0
84 35 9 0
58 0 0 0
48 4 5 4
70 7 6 3
114 36 3 23
56 30 6 27
85 33 5 17
70 43 3 6
84 37 0 27
50 23 10 34
118 29 6 0
103 0 2 0
50 17 6 1
91 9 1 0
73 13 6 16
97 41 3 28
71 10 6 12
64 45 2 0
65 35 4 18
80 12 4 6
89 3 0 22
85 21 7 39
72 41 0 15
77 35 5 0
86 47 6 17
67 21 7 44
96 13 2 7
52 27 4 9
63 32 9 28
109 14 6 0
73 0 4 23
75 26 5 0
106 2 1 47
89 24 5 0
94 28 10 1
72 46 8 19
77 8 4 0
91 31 3 28
119 45 3 0
88 25 0 56
