40 38 3 0
29 13 0 0
49 40 2 0
23 49 4 0
28 25 3 0
48 22 0 0
70 9 2 0
55 10 0 0
45 40 1 0
5 16 8 0
42 46 0 0
21 11 5 0
35 7 0 0
15 28 0 0
0 14 4 0
30 30 1 0
18 30 5 0
10 12 2 0
67 48 0 0
61 27 1 0
23 22 2 0
22 48 5 0
48 21 3 0
36 9 2 0
18 6 8 0
41 44 4 0
27 24 5 0
32 9 3 0
37 41 5 0
54 32 0 0
55 43 0 0
75 8 8 0
53 46 0 0
6 25 7 0
39 32 1 0
6 39 0 0
22 41 2 0
0 15 0 0
33 45 0 0
41 45 2 0
17 30 3 0
34 5 6 0
39 18 5 0
29 7 2 0
38 5 0 0
21 6 0 0
7 2 0 0
24 9 2 0
29 29 0 0
33 21 5 0
43 46 2 0
2 46 0 0
35 49 2 0
21 46 2 0
0 19 0 0
0 21 0 0
38 11 6 0
57 3 4 0
40 46 0 0
24 13 7 0
50 31 0 0
25 39 5 0
25 28 0 0
29 1 0 0
33 45 1 0
40 16 1 0
0 0 0 0
45 47 0 0
35 15 0 0
33 6 0 0
34 19 3 0
5 8 2 0
51 2 3 0
18 48 4 0
47 5 3 0
23 4 2 0
39 17 4 0
0 21 2 0
22 11 5 0
23 6 0 0
5 47 4 0
15 35 4 0
31 25 1 0
43 30 2 0
30 33 2 0
45 48 5 0
60 13 0 0
30 42 1 0
20 9 0 0
26 30 4 0
1 25 0 0
14 12 8 0
17 9 1 0
30 4 0 0
34 11 6 0
10 3 2 0
37 27 2 0
27 43 5 0
41 23 0 0
45 4 3 0
40 41 2 0
39 26 0 0
5 37 2 0
56 11 0 0
0 14 0 0
46 20 6 0
34 49 0 0
1 15 5 0
23 2 7 0
13 4 0 0
34 35 7 0
8 0 0 0
0 4 3 0
20 7 4 0
64 36 1 0
6 30 4 0
35 33 3 0
20 43 1 0
34 37 0 0
0 23 8 0
68 29 4 0
53 0 0 0
0 17 4 0
41 9 0 0
23 13 4 0
47 41 1 0
21 10 4 0
14 45 0 0
15 35 2 0
30 12 2 0
39 3 0 0
35 21 5 0
22 41 0 0
27 35 3 0
36 47 4 0
17 21 5 0
46 13 0 0
2 27 2 0
13 32 7 0
59 14 4 0
23 0 2 0
25 26 3 0
56 2 0 0
39 24 3 0
44 28 8 0
22 46 6 0
27 8 2 0
41 31 1 0
69 45 1 0
38 25 0 0
