Shortest job first,,
"PID","Burst","Priority","Arrival","Start","Finish","Wait","Response","Turnaround"
2251,50,13,5,38,38,87,0,0,50
2252,39,54,0,51,88,126,37,37,76
2253,59,48,4,91,127,185,36,36,95
2254,33,3,6,140,186,218,46,46,79
2255,38,5,5,165,219,256,54,54,92
2256,58,0,2,187,1062,1119,875,875,933
2257,80,19,4,196,5828,5907,5632,5632,5712
2258,65,22,1,206,4981,5045,4775,4775,4840
2259,55,18,3,246,257,311,11,11,66
2260,15,19,9,262,312,326,50,50,65
2261,52,34,0,308,517,568,209,209,261
2262,31,14,7,319,327,357,8,8,39
2263,45,23,1,326,384,428,58,58,103
2264,25,0,0,354,358,382,4,4,29
2265,1,6,6,368,383,383,15,15,16
2266,40,7,3,398,477,516,79,79,119
2267,28,15,7,428,429,456,1,1,29
2268,20,33,4,440,457,476,17,17,37
2269,77,2,2,488,5594,5670,5106,5106,5183
2270,71,0,3,515,5449,5519,4934,4934,5005
2271,33,2,4,537,569,601,32,32,65
2272,32,19,7,585,602,633,17,17,49
2273,58,14,5,606,885,942,279,279,337
2274,46,0,4,615,662,707,47,47,93
2275,28,35,9,621,634,661,13,13,41
2276,51,0,6,665,834,884,169,169,220
2277,37,0,7,689,708,744,19,19,56
2278,42,30,5,698,745,786,47,47,89
2279,47,0,7,739,787,833,48,48,95
2280,64,12,2,771,4917,4980,4146,4146,4210
2281,65,12,2,814,5046,5110,4232,4232,4297
2282,85,0,9,822,5908,5992,5086,5086,5171
2283,63,0,2,868,4791,4853,3923,3923,3986
2284,16,0,9,893,943,958,50,50,66
2285,49,10,3,925,959,1007,34,34,83
2286,16,4,1,964,1008,1023,44,44,60
2287,32,8,4,1005,1030,1061,25,25,57
2288,6,0,0,1020,1024,1029,4,4,10
2289,43,0,0,1065,1120,1162,55,55,98
2290,51,9,4,1110,3966,4016,2856,2856,2907
2291,27,0,5,1140,1163,1189,23,23,50
2292,44,16,8,1145,1405,1448,260,260,304
2293,49,0,7,1163,3048,3096,1885,1885,1934
2294,39,23,4,1170,1272,1310,102,102,141
2295,48,23,2,1175,1609,1656,434,434,482
2296,31,21,0,1181,1207,1237,26,26,57
2297,17,0,0,1183,1190,1206,7,7,24
2298,34,0,4,1192,1238,1271,46,46,80
2299,39,47,1,1221,1311,1349,90,90,129
2300,43,35,7,1242,1362,1404,120,120,163
