30 38 5 13
19 13 0 54
39 40 4 48
13 49 6 3
18 25 5 5
38 22 2 0
60 9 4 19
45 10 1 22
35 40 3 18
0 16 10 19
32 46 0 34
11 11 7 14
25 7 1 23
5 28 0 0
0 14 6 6
20 30 3 7
8 30 7 15
0 12 4 33
57 48 2 2
51 27 3 0
13 22 4 2
12 48 7 19
38 21 5 14
26 9 4 0
8 6 10 35
31 44 6 0
17 24 7 0
22 9 5 30
27 41 7 0
44 32 2 12
45 43 2 12
65 8 10 0
43 46 2 0
0 25 9 0
29 32 3 10
0 39 1 4
12 41 4 8
0 15 0 0
23 45 0 0
31 45 4 9
7 30 5 0
24 5 8 16
29 18 7 0
19 7 4 23
28 5 2 23
11 6 0 21
0 2 0 0
14 9 4 0
19 29 1 47
23 21 7 35
33 46 4 0
0 46 2 32
25 49 4 24
11 46 4 14
0 19 2 27
0 21 2 11
28 11 8 3
47 3 6 0
30 46 2 15
14 13 9 26
40 31 2 14
15 39 7 5
15 28 1 7
19 1 0 6
23 45 3 15
30 16 3 46
0 0 1 0
35 47 1 2
25 15 1 0
23 6 0 35
24 19 5 0
0 8 4 0
41 2 5 21
8 48 6 9
37 5 5 35
13 4 4 18
29 17 6 0
0 21 4 36
12 11 7 11
13 6 2 5
0 47 6 11
5 35 6 8
21 25 3 0
33 30 4 14
20 33 4 0
35 48 7 4
50 13 1 0
20 42 3 38
10 9 2 26
16 30 6 0
0 25 0 13
4 12 10 24
7 9 3 8
20 4 1 62
24 11 8 17
0 3 4 10
27 27 4 0
17 43 7 4
31 23 0 0
35 4 5 17
30 41 4 2
29 26 1 0
0 37 4 9
46 11 1 1
0 14 2 23
36 20 8 0
24 49 1 32
0 15 7 0
13 2 9 11
3 4 2 0
24 35 9 0
0 0 0 0
0 4 5 4
10 7 6 3
54 36 3 23
0 30 6 27
25 33 5 17
10 43 3 6
24 37 0 27
0 23 10 34
58 29 6 0
43 0 2 0
0 17 6 1
31 9 1 0
13 13 6 16
37 41 3 28
11 10 6 12
4 45 2 0
5 35 4 18
20 12 4 6
29 3 0 22
25 21 7 39
12 41 0 15
17 35 5 0
26 47 6 17
7 21 7 44
36 13 2 7
0 27 4 9
3 32 9 28
49 14 6 0
13 0 4 23
15 26 5 0
46 2 1 47
29 24 5 0
34 28 10 1
12 46 8 19
17 8 4 0
31 31 3 28
59 45 3 0
28 25 0 56
