Single-queue Priority,,
"PID","Burst","Priority","Arrival","Start","Finish","Wait","Response","Turnaround"
3351,90,13,5,38,38,127,0,0,90
3352,79,54,0,51,10821,10899,10770,10770,10849
3353,99,48,4,91,128,226,37,37,136
3354,73,3,6,140,227,299,87,87,160
3355,78,5,5,165,534,611,369,369,447
3356,98,0,2,187,8530,8627,8343,8343,8441
3357,100,19,4,196,6448,6547,6252,6252,6352
3358,100,22,1,206,9611,9710,9405,9405,9505
3359,95,18,3,246,6970,7064,6724,6724,6819
3360,55,19,9,262,300,354,38,38,93
3361,92,34,0,308,10983,11074,10675,10675,10767
3362,71,14,7,319,355,425,36,36,107
3363,85,23,1,326,9361,9445,9035,9035,9120
3364,65,0,0,354,11293,11357,10939,10939,11004
3365,40,6,6,368,426,465,58,58,98
3366,80,7,3,398,7504,7583,7106,7106,7186
3367,68,15,7,428,466,533,38,38,106
3368,60,33,4,440,6172,6231,5732,5732,5792
3369,100,2,2,488,8892,8991,8404,8404,8504
3370,100,0,3,515,6780,6879,6265,6265,6365
3371,73,2,4,537,6375,6447,5838,5838,5911
3372,72,19,7,585,612,683,27,27,99
3373,98,14,5,606,1419,1516,813,813,911
3374,86,0,4,615,6627,6712,6012,6012,6098
3375,68,35,9,621,684,751,63,63,131
3376,91,0,6,665,1072,1162,407,407,498
3377,77,0,7,689,752,828,63,63,140
3378,82,30,5,698,4657,4738,3959,3959,4041
3379,87,0,7,739,985,1071,246,246,333
3380,100,12,2,771,7936,8035,7165,7165,7265
3381,100,12,2,814,8792,8891,7978,7978,8078
3382,100,0,9,822,829,928,7,7,107
3383,100,0,2,868,8340,8439,7472,7472,7572
3384,56,0,9,893,929,984,36,36,92
3385,89,10,3,925,7415,7503,6490,6490,6579
3386,56,4,1,964,10559,10614,9595,9595,9651
3387,72,8,4,1005,5527,5598,4522,4522,4594
3388,46,0,0,1020,11247,11292,10227,10227,10273
3389,83,0,0,1065,10900,10982,9835,9835,9918
3390,91,9,4,1110,5796,5886,4686,4686,4777
3391,67,0,5,1140,4590,4656,3450,3450,3517
3392,84,16,8,1145,1163,1246,18,18,102
3393,89,0,7,1163,1247,1335,84,84,173
3394,79,23,4,1170,6548,6626,5378,5378,5457
3395,88,23,2,1175,9203,9290,8028,8028,8116
3396,71,21,0,1181,10750,10820,9569,9569,9640
3397,57,0,0,1183,11358,11414,10175,10175,10232
3398,74,0,4,1192,5131,5204,3939,3939,4013
3399,79,47,1,1221,10480,10558,9259,9259,9338
3400,83,35,7,1242,1336,1418,94,94,177
3401,93,0,4,1288,5290,5382,4002,4002,4095
3402,52,32,2,1334,9151,9202,7817,7817,7869
3403,85,24,4,1383,5205,5289,3822,3822,3907
3404,71,14,4,1429,5383,5453,3954,3954,4025
3405,41,27,2,1448,8109,8149,6661,6661,6702
3406,41,11,2,1469,8199,8239,6730,6730,6771
3407,88,3,8,1480,1517,1604,37,37,125
3408,100,0,6,1483,1754,1853,271,271,371
3409,90,15,2,1529,8440,8529,6911,6911,7001
3410,74,26,9,1542,1605,1678,63,63,137
3411,100,14,2,1573,8628,8727,7055,7055,7155
3412,75,5,7,1612,1679,1753,67,67,142
3413,75,7,1,1640,9811,9885,8171,8171,8246
3414,79,6,0,1641,11594,11672,9953,9953,10032
3415,83,15,3,1686,7065,7147,5379,5379,5462
3416,90,46,3,1702,6880,6969,5178,5178,5268
3417,35,0,1,1702,9970,10004,8268,8268,8303
3418,95,2,1,1749,10196,10290,8447,8447,8542
3419,85,0,1,1764,9446,9530,7682,7682,7767
3420,83,35,0,1770,11164,11246,9394,9394,9477
3421,84,0,5,1789,4320,4403,2531,2531,2615
3422,55,0,4,1797,5887,5941,4090,4090,4145
3423,100,21,5,1799,4739,4838,2940,2940,3040
3424,68,9,6,1847,1854,1921,7,7,75
3425,97,35,5,1852,4493,4589,2641,2641,2738
3426,73,18,4,1856,6099,6171,4243,4243,4316
3427,89,0,6,1873,1994,2082,121,121,210
3428,50,36,4,1894,6325,6374,4431,4431,4481
3429,72,11,7,1905,1922,1993,17,17,89
3430,73,5,2,1911,8036,8108,6125,6125,6198
3431,55,11,6,1958,2083,2137,125,125,180
3432,65,8,6,1993,2233,2297,240,240,305
3433,81,0,3,2018,7775,7855,5757,5757,5838
3434,93,14,4,2048,6232,6324,4184,4184,4277
3435,80,0,4,2081,6019,6098,3938,3938,4018
3436,95,4,7,2129,2138,2232,9,9,104
3437,100,0,1,2142,10005,10104,7863,7863,7963
3438,80,38,3,2184,7856,7935,5672,5672,5752
3439,70,26,2,2193,9291,9360,7098,7098,7168
3440,76,0,6,2223,2523,2598,300,300,376
3441,51,13,0,2248,10615,10665,8367,8367,8418
3442,64,24,9,2260,2298,2361,38,38,102
3443,67,8,3,2269,6713,6779,4444,4444,4511
3444,80,62,1,2273,9531,9610,7258,7258,7338
3445,84,17,8,2284,2362,2445,78,78,162
3446,60,10,4,2287,4926,4985,2639,2639,2699
3447,87,0,4,2314,4839,4925,2525,2525,2612
3448,77,4,7,2357,2446,2522,89,89,166
3449,91,0,0,2380,11415,11505,9035,9035,9126
3450,95,17,5,2384,3940,4034,1556,1556,1651
3451,90,2,4,2425,4986,5075,2561,2561,2651
3452,89,0,1,2451,10391,10479,7940,7940,8029
3453,55,9,4,2488,5076,5130,2588,2588,2643
3454,100,1,1,2499,10291,10390,7792,7792,7892
3455,49,23,2,2513,8150,8198,5637,5637,5686
3456,96,0,8,2533,2756,2851,223,223,319
3457,84,32,1,2582,9886,9969,7304,7304,7388
3458,51,0,7,2597,2902,2952,305,305,356
3459,73,11,9,2599,2599,2671,0,0,73
3460,63,0,2,2603,8992,9054,6389,6389,6452
3461,84,0,9,2638,2672,2755,34,34,118
3462,58,0,0,2638,11745,11802,9107,9107,9165
3463,48,4,5,2642,4035,4082,1393,1393,1441
3464,70,3,6,2649,2953,3022,304,304,374
3465,100,23,3,2685,7148,7247,4463,4463,4563
3466,56,27,6,2715,3023,3078,308,308,364
3467,85,17,5,2748,4083,4167,1335,1335,1420
3468,70,6,3,2791,7248,7317,4457,4457,4527
3469,84,27,0,2828,10666,10749,7838,7838,7922
3470,50,34,9,2851,2852,2901,1,1,51
3471,100,0,6,2880,3079,3178,199,199,299
3472,100,0,2,2880,8240,8339,5360,5360,5460
3473,50,1,6,2897,3790,3839,893,893,943
3474,91,0,1,2906,10105,10195,7199,7199,7290
3475,73,16,6,2919,3394,3466,475,475,548
3476,97,28,3,2960,7318,7414,4358,4358,4455
3477,71,12,6,2970,3719,3789,749,749,820
3478,64,0,2,3015,8728,8791,5713,5713,5777
3479,65,18,4,3050,5599,5663,2549,2549,2614
3480,80,6,4,3062,5664,5743,2602,2602,2682
3481,89,22,0,3065,11075,11163,8010,8010,8099
3482,85,39,7,3086,3179,3263,93,93,178
3483,72,15,0,3127,11673,11744,8546,8546,8618
3484,77,0,5,3162,4168,4244,1006,1006,1083
3485,86,17,6,3209,3633,3718,424,424,510
3486,67,44,7,3230,3264,3330,34,34,101
3487,96,7,2,3243,9055,9150,5812,5812,5908
3488,52,9,4,3270,5744,5795,2474,2474,2526
3489,63,28,9,3302,3331,3393,29,29,92
3490,100,0,6,3316,3840,3939,524,524,624
3491,73,23,4,3316,5454,5526,2138,2138,2211
3492,75,0,5,3342,4245,4319,903,903,978
3493,100,47,1,3344,9711,9810,6367,6367,6467
3494,89,0,5,3368,4404,4492,1036,1036,1125
3495,94,1,9,3396,3467,3560,71,71,165
3496,72,19,8,3442,3561,3632,119,119,191
3497,77,0,4,3450,5942,6018,2492,2492,2569
3498,91,28,3,3481,7684,7774,4203,4203,4294
3499,100,0,3,3526,7584,7683,4058,4058,4158
3500,88,56,0,3551,11506,11593,7955,7955,8043
,,,,,,,,
,,,,,Min,0,0,51
,,,,,Mean,4002.27,4002.27,4080.71
,,,,,Max,10939,10939,11004
,,,,,StdDev,?,?,?
