Shortest job first,,
"PID","Burst","Priority","Arrival","Start","Finish","Wait","Response","Turnaround"
2851,90,23,5,38,38,127,0,0,90
2852,79,64,0,51,128,206,77,77,156
2853,99,58,4,91,9804,9902,9713,9713,9812
2854,73,13,6,140,207,279,67,67,140
2855,78,15,5,165,4462,4539,4297,4297,4375
2856,98,7,2,187,9608,9705,9421,9421,9519
2857,100,29,4,196,11203,11302,11007,11007,11107
2858,100,32,1,206,11003,11102,10797,10797,10897
2859,95,28,3,246,9127,9221,8881,8881,8976
2860,55,29,9,262,280,334,18,18,73
2861,92,44,0,308,8470,8561,8162,8162,8254
2862,71,24,7,319,335,405,16,16,87
2863,85,33,1,326,6176,6260,5850,5850,5935
2864,65,0,0,354,506,570,152,152,217
2865,40,16,6,368,406,445,38,38,78
2866,80,17,3,398,4777,4856,4379,4379,4459
2867,68,25,7,428,571,638,143,143,211
2868,60,43,4,440,446,505,6,6,66
2869,100,12,2,488,10103,10202,9615,9615,9715
2870,100,0,3,515,11703,11802,11188,11188,11288
2871,73,12,4,537,779,851,242,242,315
2872,72,29,7,585,707,778,122,122,194
2873,98,24,5,606,9706,9803,9100,9100,9198
2874,86,0,4,615,6687,6772,6072,6072,6158
2875,68,45,9,621,639,706,18,18,86
2876,91,0,6,665,8015,8105,7350,7350,7441
2877,77,6,7,689,852,928,163,163,240
2878,82,40,5,698,5258,5339,4560,4560,4642
2879,87,10,7,739,6773,6859,6034,6034,6121
2880,100,22,2,771,10903,11002,10132,10132,10232
2881,100,22,2,814,11303,11402,10489,10489,10589
2882,100,4,9,822,10003,10102,9181,9181,9281
2883,100,1,2,868,11403,11502,10535,10535,10635
2884,56,2,9,893,929,984,36,36,92
2885,89,20,3,925,7300,7388,6375,6375,6464
2886,56,14,1,964,985,1040,21,21,77
2887,72,18,4,1005,1087,1158,82,82,154
2888,46,3,0,1020,1041,1086,21,21,67
2889,83,0,0,1065,5423,5505,4358,4358,4441
2890,91,19,4,1110,8288,8378,7178,7178,7269
2891,67,6,5,1140,1159,1225,19,19,86
2892,84,26,8,1145,6008,6091,4863,4863,4947
2893,89,3,7,1163,7478,7566,6315,6315,6404
2894,79,33,4,1170,4619,4697,3449,3449,3528
2895,88,33,2,1175,7123,7210,5948,5948,6036
2896,71,31,0,1181,1283,1353,102,102,173
2897,57,0,0,1183,1226,1282,43,43,100
2898,74,4,4,1192,1406,1479,214,214,288
2899,79,57,1,1221,4698,4776,3477,3477,3556
2900,83,45,7,1242,5589,5671,4347,4347,4430
2901,93,7,4,1288,8655,8747,7367,7367,7460
2902,52,42,2,1334,1354,1405,20,20,72
2903,85,34,4,1383,6261,6345,4878,4878,4963
2904,71,24,4,1429,1562,1632,133,133,204
2905,41,37,2,1448,1480,1520,32,32,73
2906,41,21,2,1469,1521,1561,52,52,93
2907,88,13,8,1480,6947,7034,5467,5467,5555
2908,100,0,6,1483,10603,10702,9120,9120,9220
2909,90,25,2,1529,7835,7924,6306,6306,6396
2910,74,36,9,1542,1633,1706,91,91,165
2911,100,24,2,1573,10203,10302,8630,8630,8730
2912,75,15,7,1612,1742,1816,130,130,205
2913,75,17,1,1640,4005,4079,2365,2365,2440
2914,79,16,0,1641,4540,4618,2899,2899,2978
2915,83,25,3,1686,5340,5422,3654,3654,3737
