Shortest job first,,
"PID","Burst","Priority","Arrival","Start","Finish","Wait","Response","Turnaround"
501,30,43,5,38,38,67,0,0,30
502,19,84,0,51,68,86,17,17,36
503,39,78,4,91,91,129,0,0,39
504,13,33,6,140,140,152,0,0,13
505,18,35,5,165,165,182,0,0,18
506,38,27,2,187,187,224,0,0,38
507,60,49,4,196,306,365,110,110,170
508,45,52,1,206,225,269,19,19,64
509,35,48,3,246,271,305,25,25,60
510,1,49,9,262,270,270,8,8,9
511,32,64,0,308,436,467,128,128,160
512,11,44,7,319,372,382,53,53,64
513,25,53,1,326,383,407,57,57,82
514,5,19,0,354,366,370,12,12,17
515,1,36,6,368,371,371,3,3,4
516,20,37,3,398,408,427,10,10,30
517,8,45,7,428,428,435,0,0,8
518,1,63,4,440,468,468,28,28,29
519,57,32,2,488,488,544,0,0,57
520,51,0,3,515,558,608,43,43,94
521,13,32,4,537,545,557,8,8,21
522,12,49,7,585,609,620,24,24,36
523,38,44,5,606,655,692,49,49,87
524,26,18,4,615,629,654,14,14,40
525,8,65,9,621,621,628,0,0,8
526,31,6,6,665,732,762,67,67,98
527,17,26,7,689,693,709,4,4,21
528,22,60,5,698,710,731,12,12,34
529,27,30,7,739,763,789,24,24,51
530,44,42,2,771,790,833,19,19,63
531,45,42,2,814,834,878,20,20,65
532,65,24,9,822,923,987,101,101,166
533,43,21,2,868,879,921,11,11,54
534,1,22,9,893,922,922,29,29,30
535,29,40,3,925,989,1017,64,64,93
536,1,34,1,964,988,988,24,24,25
537,12,38,4,1005,1018,1029,13,13,25
538,1,23,0,1020,1030,1030,10,10,11
539,23,0,0,1065,1065,1087,0,0,23
540,31,39,4,1110,1110,1140,0,0,31
541,7,26,5,1140,1141,1147,1,1,8
542,24,46,8,1145,1148,1171,3,3,27
543,29,23,7,1163,1287,1315,124,124,153
544,19,53,4,1170,1172,1190,2,2,21
545,28,53,2,1175,1217,1244,42,42,70
546,11,51,0,1181,1192,1202,11,11,22
547,1,8,0,1183,1191,1191,8,8,9
548,14,24,4,1192,1203,1216,11,11,25
549,19,77,1,1221,1245,1263,24,24,43
550,23,65,7,1242,1264,1286,22,22,45
551,33,27,4,1288,1316,1348,28,28,61
552,1,62,2,1334,1349,1349,15,15,16
553,25,54,4,1383,1383,1407,0,0,25
554,11,44,4,1429,1429,1439,0,0,11
555,1,57,2,1448,1448,1448,0,0,1
556,1,41,2,1469,1469,1469,0,0,1
557,28,33,8,1480,1480,1507,0,0,28
558,47,12,6,1483,1508,1554,25,25,72
559,30,45,2,1529,1569,1598,40,40,70
560,14,56,9,1542,1555,1568,13,13,27
561,40,44,2,1573,1599,1638,26,26,66
562,15,35,7,1612,1639,1653,27,27,42
563,15,37,1,1640,1654,1668,14,14,29
564,19,36,0,1641,1669,1687,28,28,47
565,23,45,3,1686,1688,1710,2,2,25
566,30,76,3,1702,1712,1741,10,10,40
567,1,15,1,1702,1711,1711,9,9,10
568,35,32,1,1749,1749,1783,0,0,35
569,25,26,1,1764,1832,1856,68,68,93
570,23,65,0,1770,1784,1806,14,14,37
571,24,15,5,1789,1808,1831,19,19,43
572,1,28,4,1797,1807,1807,10,10,11
573,41,51,5,1799,1971,2011,172,172,213
574,8,39,6,1847,1857,1864,10,10,18
575,37,65,5,1852,1933,1969,81,81,118
576,13,48,4,1856,1865,1877,9,9,22
577,29,29,6,1873,1878,1906,5,5,34
578,1,66,4,1894,1907,1907,13,13,14
579,12,41,7,1905,1908,1919,3,3,15
580,13,35,2,1911,1920,1932,9,9,22
581,1,41,6,1958,1970,1970,12,12,13
582,5,38,6,1993,2012,2016,19,19,24
583,21,0,3,2018,2018,2038,0,0,21
584,33,44,4,2048,2048,2080,0,0,33
585,20,26,4,2081,2081,2100,0,0,20
586,35,34,7,2129,2129,2163,0,0,35
587,50,10,1,2142,2164,2213,22,22,72
588,20,68,3,2184,2240,2259,56,56,76
589,10,56,2,2193,2214,2223,21,21,31
590,16,27,6,2223,2224,2239,1,1,17
591,1,43,0,2248,2260,2260,12,12,13
592,4,54,9,2260,2261,2264,1,1,5
593,7,38,3,2269,2269,2275,0,0,7
594,20,92,1,2273,2276,2295,3,3,23
595,24,47,8,2284,2297,2320,13,13,37
596,1,40,4,2287,2296,2296,9,9,10
597,27,28,4,2314,2321,2347,7,7,34
598,17,34,7,2357,2357,2373,0,0,17
599,31,6,0,2380,2380,2410,0,0,31
600,35,47,5,2384,2411,2445,27,27,62
601,30,32,4,2425,2446,2475,21,21,51
602,29,21,1,2451,2476,2504,25,25,54
603,1,39,4,2488,2505,2505,17,17,18
604,46,31,1,2499,2506,2551,7,7,53
605,1,53,2,2513,2552,2552,39,39,40
606,36,23,8,2533,2553,2588,20,20,56
607,24,62,1,2582,2589,2612,7,7,31
608,1,0,7,2597,2613,2613,16,16,17
609,13,41,9,2599,2617,2629,18,18,31
610,3,30,2,2603,2614,2616,11,11,14
611,24,25,9,2638,2639,2662,1,1,25
