40 38 8 0
29 13 1 0
49 40 7 0
23 49 9 0
28 25 8 0
48 22 5 0
70 9 7 0
55 10 4 0
45 40 6 0
5 16 13 0
42 46 1 0
21 11 10 0
35 7 4 0
15 28 3 0
0 14 9 0
30 30 6 0
18 30 10 0
10 12 7 0
67 48 5 0
61 27 6 0
23 22 7 0
22 48 10 0
48 21 8 0
36 9 7 0
18 6 13 0
41 44 9 0
27 24 10 0
32 9 8 0
37 41 10 0
54 32 5 0
55 43 5 0
75 8 13 0
53 46 5 0
6 25 12 0
39 32 6 0
6 39 4 0
22 41 7 0
0 15 3 0
33 45 3 0
41 45 7 0
17 30 8 0
34 5 11 0
39 18 10 0
29 7 7 0
38 5 5 0
21 6 3 0
7 2 2 0
24 9 7 0
29 29 4 0
33 21 10 0
43 46 7 0
2 46 5 0
35 49 7 0
21 46 7 0
0 19 5 0
0 21 5 0
38 11 11 0
57 3 9 0
40 46 5 0
24 13 12 0
50 31 5 0
25 39 10 0
25 28 4 0
29 1 0 0
33 45 6 0
40 16 6 0
0 0 4 0
45 47 4 0
35 15 4 0
33 6 2 0
34 19 8 0
5 8 7 0
51 2 8 0
18 48 9 0
47 5 8 0
23 4 7 0
39 17 9 0
0 21 7 0
22 11 10 0
23 6 5 0
5 47 9 0
15 35 9 0
31 25 6 0
43 30 7 0
30 33 7 0
45 48 10 0
60 13 4 0
30 42 6 0
20 9 5 0
26 30 9 0
1 25 3 0
14 12 13 0
17 9 6 0
30 4 4 0
34 11 11 0
10 3 7 0
37 27 7 0
27 43 10 0
41 23 2 0
45 4 8 0
40 41 7 0
39 26 4 0
5 37 7 0
56 11 4 0
0 14 5 0
46 20 11 0
34 49 4 0
1 15 10 0
23 2 12 0
13 4 5 0
34 35 12 0
8 0 1 0
0 4 8 0
20 7 9 0
64 36 6 0
6 30 9 0
35 33 8 0
20 43 6 0
34 37 2 0
0 23 13 0
68 29 9 0
53 0 5 0
0 17 9 0
41 9 4 0
23 13 9 0
47 41 6 0
21 10 9 0
14 45 5 0
15 35 7 0
30 12 7 0
39 3 1 0
35 21 10 0
22 41 3 0
27 35 8 0
36 47 9 0
17 21 10 0
46 13 5 0
2 27 7 0
13 32 12 0
59 14 9 0
23 0 7 0
25 26 8 0
56 2 4 0
39 24 8 0
44 28 13 0
22 46 11 0
27 8 7 0
41 31 6 0
69 45 6 0
38 25 0 0
